"Query","Entrez","Symbol","Name","Comment"
"ADCY9","115","ADCY9","adenylate cyclase 9","1"
"TMIE","259236","TMIE","transmembrane inner ear","1"
"SLC7A4","6545","SLC7A4","solute carrier family 7 member 4","1"
"RPS17","6218","RPS17","ribosomal protein S17","1"
"RPL9","6133","RPL9","ribosomal protein L9","1"
"RPS25","6230","RPS25","ribosomal protein S25","1"
"METTL1","4234","METTL1","methyltransferase like 1","1"
"LRRC61","65999","LRRC61","leucine rich repeat containing 61","1"
"SLC17A7","57030","SLC17A7","solute carrier family 17 member 7","1"
"RPL35A","6165","RPL35A","ribosomal protein L35a","1"
"TAF9","6880","TAF9","TATA-box binding protein associated factor 9","1"
"TMEM151A","256472","TMEM151A","transmembrane protein 151A","1"
"DIRC3","729582","DIRC3","disrupted in renal carcinoma 3","1"
"GPAA1","8733","GPAA1","glycosylphosphatidylinositol anchor attachment 1","1"
"RPL17","6139","RPL17","ribosomal protein L17","1"
"PET117","100303755","PET117","PET117 cytochrome c oxidase chaperone","1"
"TRMT10C","54931","TRMT10C","""tRNA methyltransferase 10C, mitochondrial RNase P subunit""","1"
"MAP1S","55201","MAP1S","microtubule associated protein 1S","1"
"NUDT14","256281","NUDT14","nudix hydrolase 14","1"
"NDUFC2","4718","NDUFC2","NADH:ubiquinone oxidoreductase subunit C2","1"
"MRPL46","26589","MRPL46","mitochondrial ribosomal protein L46","1"
"RPL22","6146","RPL22","ribosomal protein L22","1"
"SSR4","6748","SSR4","signal sequence receptor subunit 4","1"
"UQCR11","10975","UQCR11","""ubiquinol-cytochrome c reductase, complex III subunit XI""","1"
"ZNF687","57592","ZNF687","zinc finger protein 687","1"
"ANKRD9","122416","ANKRD9","ankyrin repeat domain 9","1"
"RPP21","79897","RPP21","ribonuclease P/MRP subunit p21","1"
"CLU","1191","CLU","clusterin","1"
"ATP5F1E","514","ATP5F1E","ATP synthase F1 subunit epsilon","1"
"NDUFAF8","284184","NDUFAF8","NADH:ubiquinone oxidoreductase complex assembly factor 8","1"
"NDUFC1","4717","NDUFC1","NADH:ubiquinone oxidoreductase subunit C1","1"
"LAMP5","24141","LAMP5","lysosomal associated membrane protein family member 5","1"
"SHMT2","6472","SHMT2","serine hydroxymethyltransferase 2","1"
"NOP53","29997","NOP53","NOP53 ribosome biogenesis factor","1"
"RPS3","6188","RPS3","ribosomal protein S3","1"
"BSG","682","BSG","basigin (Ok blood group)","1"
"RPL19","6143","RPL19","ribosomal protein L19","1"
"GNB2","2783","GNB2","G protein subunit beta 2","1"
"BCKDK","10295","BCKDK","branched chain keto acid dehydrogenase kinase","1"
"MYL6","4637","MYL6","myosin light chain 6","1"
"MSRB1","51734","MSRB1","methionine sulfoxide reductase B1","1"
"MAGEE2","139599","MAGEE2","MAGE family member E2","1"
"HMGB3","3149","HMGB3","high mobility group box 3","1"
"CD3EAP","10849","CD3EAP","CD3e molecule associated protein","1"
"PIGL","9487","PIGL","phosphatidylinositol glycan anchor biosynthesis class L","1"
"ALKBH7","84266","ALKBH7","alkB homolog 7","1"
"BOLA3","388962","BOLA3","bolA family member 3","1"
"ADCYAP1","116","ADCYAP1","adenylate cyclase activating polypeptide 1","1"
"UCHL1","7345","UCHL1","ubiquitin C-terminal hydrolase L1","1"
"PTMA","5757","PTMA","prothymosin alpha","1"
"TPBGL","100507050","TPBGL","trophoblast glycoprotein like","1"
"SLC25A25","114789","SLC25A25","solute carrier family 25 member 25","1"
"ABCC12","94160","ABCC12","ATP binding cassette subfamily C member 12","1"
"RTL8B","441518","RTL8B","retrotransposon Gag like 8B","1"
"RPL36AL","6166","RPL36AL","ribosomal protein L36a like","1"
"COX7B","1349","COX7B","cytochrome c oxidase subunit 7B","1"
"EXOSC6","118460","EXOSC6","exosome component 6","1"
"BUD31","8896","BUD31","BUD31 homolog","1"
"ANTKMT","65990","ANTKMT","adenine nucleotide translocase lysine methyltransferase","1"
"MORN2","729967","MORN2","MORN repeat containing 2","1"
"HAR1A","768096","HAR1A","highly accelerated region 1A","1"
"RPL7","6129","RPL7","ribosomal protein L7","1"
"PIPOX","51268","PIPOX","pipecolic acid and sarcosine oxidase","1"
"TMEM17","200728","TMEM17","transmembrane protein 17","1"
"RAB3B","5865","RAB3B","""RAB3B, member RAS oncogene family""","1"
"CRIP2","1397","CRIP2","cysteine rich protein 2","1"
"UQCRC1","7384","UQCRC1","ubiquinol-cytochrome c reductase core protein 1","1"
"EIF3G","8666","EIF3G","eukaryotic translation initiation factor 3 subunit G","1"
"APRT","353","APRT","adenine phosphoribosyltransferase","1"
"RPL32","6161","RPL32","ribosomal protein L32","1"
"NDUFA2","4695","NDUFA2","NADH:ubiquinone oxidoreductase subunit A2","1"
"NDUFAF3","25915","NDUFAF3","NADH:ubiquinone oxidoreductase complex assembly factor 3","1"
"INAFM1","255783","INAFM1","InaF motif containing 1","1"
"MZT2A","653784","MZT2A","mitotic spindle organizing protein 2A","1"
"RPS10","6204","RPS10","ribosomal protein S10","1"
"IER5","51278","IER5","immediate early response 5","1"
"HAS1","3036","HAS1","hyaluronan synthase 1","1"
"COX6B1","1340","COX6B1","cytochrome c oxidase subunit 6B1","1"
"MTFP1","51537","MTFP1","mitochondrial fission process 1","1"
"SP9","100131390","SP9","Sp9 transcription factor","1"
"TUBB","203068","TUBB","tubulin beta class I","1"
"DLGAP2","9228","DLGAP2","DLG associated protein 2","1"
"MRPL18","29074","MRPL18","mitochondrial ribosomal protein L18","1"
"METTL26","84326","METTL26","methyltransferase like 26","1"
"RPS7","6201","RPS7","ribosomal protein S7","1"
"SH3BGRL3","83442","SH3BGRL3","SH3 domain binding glutamate rich protein like 3","1"
"ARHGEF25","115557","ARHGEF25","Rho guanine nucleotide exchange factor 25","1"
"CXorf40A","NA","NA","NA","0"
"NUDT21","11051","NUDT21","nudix hydrolase 21","1"
"MZT2B","80097","MZT2B","mitotic spindle organizing protein 2B","1"
"TOMM7","54543","TOMM7","translocase of outer mitochondrial membrane 7","1"
"ZBTB33","10009","ZBTB33","zinc finger and BTB domain containing 33","1"
"FAM43B","163933","FAM43B","family with sequence similarity 43 member B","1"
"COX7A2","1347","COX7A2","cytochrome c oxidase subunit 7A2","1"
"KCNA5","3741","KCNA5","potassium voltage-gated channel subfamily A member 5","1"
"SNAP25","6616","SNAP25","synaptosome associated protein 25","1"
"SOD1","6647","SOD1","superoxide dismutase 1","1"
"TUBA1B","10376","TUBA1B","tubulin alpha 1b","1"
"RIOX1","79697","RIOX1","ribosomal oxygenase 1","1"
"NDUFA1","4694","NDUFA1","NADH:ubiquinone oxidoreductase subunit A1","1"
"RPL27","6155","RPL27","ribosomal protein L27","1"
"YOD1","55432","YOD1","YOD1 deubiquitinase","1"
"TMEM251","26175","TMEM251","transmembrane protein 251","1"
"ST6GAL2","84620","ST6GAL2","""ST6 beta-galactoside alpha-2,6-sialyltransferase 2""","1"
"ALDOA","226","ALDOA","""aldolase, fructose-bisphosphate A""","1"
"C17orf107","100130311","C17orf107","chromosome 17 open reading frame 107","1"
"SNX3","8724","SNX3","sorting nexin 3","1"
"ZNF436","80818","ZNF436","zinc finger protein 436","1"
"ERC2-IT1","711","ERC2-IT1","ERC2 intronic transcript 1","1"
"DDIT3","1649","DDIT3","DNA damage inducible transcript 3","1"
"JOSD2","126119","JOSD2","Josephin domain containing 2","1"
"RGS8","85397","RGS8","regulator of G protein signaling 8","1"
"COX7A1","1346","COX7A1","cytochrome c oxidase subunit 7A1","1"
"GPR22","2845","GPR22","G protein-coupled receptor 22","1"
"COX6A1","1337","COX6A1","cytochrome c oxidase subunit 6A1","1"
"OXLD1","339229","OXLD1","oxidoreductase like domain containing 1","1"
"KCNV1","27012","KCNV1","potassium voltage-gated channel modifier subfamily V member 1","1"
"IDH3G","3421","IDH3G","isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit gamma","1"
"DYNLRB1","83658","DYNLRB1","dynein light chain roadblock-type 1","1"
"RPS15A","6210","RPS15A","ribosomal protein S15a","1"
"PIGW","284098","PIGW","phosphatidylinositol glycan anchor biosynthesis class W","1"
"G6PD","2539","G6PD","glucose-6-phosphate dehydrogenase","1"
"RPS11","6205","RPS11","ribosomal protein S11","1"
"RPS21","6227","RPS21","ribosomal protein S21","1"
"OVOL2","58495","OVOL2","ovo like zinc finger 2","1"
"GPR6","2830","GPR6","G protein-coupled receptor 6","1"
"MRPL14","64928","MRPL14","mitochondrial ribosomal protein L14","1"
"NDUFA7","4701","NDUFA7","NADH:ubiquinone oxidoreductase subunit A7","1"
"JUND","3727","JUND","""JunD proto-oncogene, AP-1 transcription factor subunit""","1"
"ATP5PO","539","ATP5PO","ATP synthase peripheral stalk subunit OSCP","1"
"ZCCHC3","85364","ZCCHC3","zinc finger CCHC-type containing 3","1"
"PPP1R9B","84687","PPP1R9B","protein phosphatase 1 regulatory subunit 9B","1"
"KLF16","83855","KLF16","Kruppel like factor 16","1"
"GADD45GIP1","90480","GADD45GIP1","GADD45G interacting protein 1","1"
"VAMP2","6844","VAMP2","vesicle associated membrane protein 2","1"
"INKA1","389119","INKA1","inka box actin regulator 1","1"
"SUSD1","64420","SUSD1","sushi domain containing 1","1"
"AUXG01000058.1","NA","NA","NA","0"
"PCED1B","91523","PCED1B","PC-esterase domain containing 1B","1"
"THAP10","56906","THAP10","THAP domain containing 10","1"
"CD63","967","CD63","CD63 molecule","1"
"MDH1","4190","MDH1","malate dehydrogenase 1","1"
"EPN3","55040","EPN3","epsin 3","1"
"Z95115.1","NA","NA","NA","0"
"RPL34","6164","RPL34","ribosomal protein L34","1"
"NOP16","51491","NOP16","NOP16 nucleolar protein","1"
"FASTKD5","60493","FASTKD5","FAST kinase domains 5","1"
"C12orf57","113246","C12orf57","chromosome 12 open reading frame 57","1"
"COX17","10063","COX17","cytochrome c oxidase copper chaperone COX17","1"
"KRT10","3858","KRT10","keratin 10","1"
"MARCKS","4082","MARCKS","myristoylated alanine rich protein kinase C substrate","1"
"PIM1","5292","PIM1","""Pim-1 proto-oncogene, serine/threonine kinase""","1"
"GSTO1","9446","GSTO1","glutathione S-transferase omega 1","1"
"RPS8","6202","RPS8","ribosomal protein S8","1"
"POLE4","56655","POLE4","""DNA polymerase epsilon 4, accessory subunit""","1"
"RASL10B","91608","RASL10B","RAS like family 10 member B","1"
"SNHG15","285958","SNHG15","small nucleolar RNA host gene 15","1"
"RPL13A","23521","RPL13A","ribosomal protein L13a","1"
"SLC13A3","64849","SLC13A3","solute carrier family 13 member 3","1"
"CITED1","4435","CITED1","Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 1","1"
"CCDC57","284001","CCDC57","coiled-coil domain containing 57","1"
"SYT12","91683","SYT12","synaptotagmin 12","1"
"GTF3C6","112495","GTF3C6","general transcription factor IIIC subunit 6","1"
"ZBTB9","221504","ZBTB9","zinc finger and BTB domain containing 9","1"
"ZPBP","11055","ZPBP","zona pellucida binding protein","1"
"PRR4","11272","PRR4","proline rich 4","1"
"RNF181","51255","RNF181","ring finger protein 181","1"
"TSTD1","100131187","TSTD1","thiosulfate sulfurtransferase like domain containing 1","1"
"PRDX2","7001","PRDX2","peroxiredoxin 2","1"
"NINJ1","4814","NINJ1","ninjurin 1","1"
"RPL6","6128","RPL6","ribosomal protein L6","1"
"SNCB","6620","SNCB","synuclein beta","1"
"RPL23A","6147","RPL23A","ribosomal protein L23a","1"
"MAFB","9935","MAFB","MAF bZIP transcription factor B","1"
"RASD2","23551","RASD2","RASD family member 2","1"
"C1QTNF4","114900","C1QTNF4","C1q and TNF related 4","1"
"PARK7","11315","PARK7","Parkinsonism associated deglycase","1"
"PCYT2","5833","PCYT2","""phosphate cytidylyltransferase 2, ethanolamine""","1"
"TRIM67","440730","TRIM67","tripartite motif containing 67","1"
"TMEM266","123591","TMEM266","transmembrane protein 266","1"
"DCXR","51181","DCXR","dicarbonyl and L-xylulose reductase","1"
"RPL22L1","200916","RPL22L1","ribosomal protein L22 like 1","1"
"RPL21","6144","RPL21","ribosomal protein L21","1"
"RPL36","25873","RPL36","ribosomal protein L36","1"
"KLHDC9","126823","KLHDC9","kelch domain containing 9","1"
"GNAS","2778","GNAS","GNAS complex locus","1"
"RPS27","6232","RPS27","ribosomal protein S27","1"
"QPCT","25797","QPCT","glutaminyl-peptide cyclotransferase","1"
"IER3-AS1","105379695","IER3-AS1","IER3 antisense RNA 1","1"
"KDM2B-DT","101928346","KDM2B-DT","KDM2B divergent transcript","1"
"COX5A","9377","COX5A","cytochrome c oxidase subunit 5A","1"
"GDF10","2662","GDF10","growth differentiation factor 10","1"
"TUBB2A","7280","TUBB2A","tubulin beta 2A class IIa","1"
"VSTM2A","222008","VSTM2A","V-set and transmembrane domain containing 2A","1"
"DHPS","1725","DHPS","deoxyhypusine synthase","1"
"RPL10A","4736","RPL10A","ribosomal protein L10a","1"
"DNA2","1763","DNA2","DNA replication helicase/nuclease 2","1"
"ANKRD65","441869","ANKRD65","ankyrin repeat domain 65","1"
"RPL30","6156","RPL30","ribosomal protein L30","1"
"ZBTB18","10472","ZBTB18","zinc finger and BTB domain containing 18","1"
"RPS27A","6233","RPS27A","ribosomal protein S27a","1"
"PHLDA3","23612","PHLDA3","pleckstrin homology like domain family A member 3","1"
"RND3","390","RND3","Rho family GTPase 3","1"
"DNPH1","10591","DNPH1","2'-deoxynucleoside 5'-phosphate N-hydrolase 1","1"
"EPB41L4A-AS1","114915","EPB41L4A-AS1","EPB41L4A antisense RNA 1","1"
"SERPINF1","5176","SERPINF1","serpin family F member 1","1"
"ATP5F1D","513","ATP5F1D","ATP synthase F1 subunit delta","1"
"MTX1","4580","MTX1","metaxin 1","1"
"HCFC1R1","54985","HCFC1R1","host cell factor C1 regulator 1","1"
"NACA","4666","NACA","nascent polypeptide associated complex subunit alpha","1"
"SDF2L1","23753","SDF2L1","stromal cell derived factor 2 like 1","1"
"COL12A1","1303","COL12A1","collagen type XII alpha 1 chain","1"
"EGR3","1960","EGR3","early growth response 3","1"
"MBLAC1","255374","MBLAC1","metallo-beta-lactamase domain containing 1","1"
"TKFC","26007","TKFC","triokinase and FMN cyclase","1"
"BHLHE22","27319","BHLHE22","basic helix-loop-helix family member e22","1"
"SATB1-AS1","101927777","SATB1-AS1","SATB1 antisense RNA 1","1"
"BEND5","79656","BEND5","BEN domain containing 5","1"
"GPX3","2878","GPX3","glutathione peroxidase 3","1"
"RPS24","6229","RPS24","ribosomal protein S24","1"
"HSP90AA1","3320","HSP90AA1","heat shock protein 90 alpha family class A member 1","1"
"PDZD11","51248","PDZD11","PDZ domain containing 11","1"
"SOCS5","9655","SOCS5","suppressor of cytokine signaling 5","1"
"HSPA5","3309","HSPA5","heat shock protein family A (Hsp70) member 5","1"
"TUBB4B","10383","TUBB4B","tubulin beta 4B class IVb","1"
"KRTCAP2","200185","KRTCAP2","keratinocyte associated protein 2","1"
"CDK2AP2","10263","CDK2AP2","cyclin dependent kinase 2 associated protein 2","1"
"TRBC2","28638","TRBC2","T cell receptor beta constant 2","1"
"HINT1","3094","HINT1","histidine triad nucleotide binding protein 1","1"
"SRRM3","222183","SRRM3","serine/arginine repetitive matrix 3","1"
"F12","2161","F12","coagulation factor XII","1"
"NPPC","4880","NPPC","natriuretic peptide C","1"
"H3F3B","NA","NA","NA","0"
"ZNF524","147807","ZNF524","zinc finger protein 524","1"
"UQCRQ","27089","UQCRQ","ubiquinol-cytochrome c reductase complex III subunit VII","1"
"CBLN1","869","CBLN1","cerebellin 1 precursor","1"
"NRARP","441478","NRARP","NOTCH regulated ankyrin repeat protein","1"
"RPL24","6152","RPL24","ribosomal protein L24","1"
"TRPC7","57113","TRPC7","transient receptor potential cation channel subfamily C member 7","1"
"CALHM1","255022","CALHM1","calcium homeostasis modulator 1","1"
"NDUFA11","126328","NDUFA11","NADH:ubiquinone oxidoreductase subunit A11","1"
"KCTD12","115207","KCTD12","potassium channel tetramerization domain containing 12","1"
"SLITRK4","139065","SLITRK4","SLIT and NTRK like family member 4","1"
"MAFG-DT","92659","MAFG-DT","MAFG divergent transcript","1"
"CORT","1325","CORT","cortistatin","1"
"OCIAD2","132299","OCIAD2","OCIA domain containing 2","1"
"RPL38","6169","RPL38","ribosomal protein L38","1"
"NDUFB2","4708","NDUFB2","NADH:ubiquinone oxidoreductase subunit B2","1"
"ID2","3398","ID2","inhibitor of DNA binding 2","1"
"EDF1","8721","EDF1","endothelial differentiation related factor 1","1"
"DZIP1L","199221","DZIP1L","DAZ interacting zinc finger protein 1 like","1"
"CLTB","1212","CLTB","clathrin light chain B","1"
"AJM1","389813","AJM1","apical junction component 1 homolog","1"
"FCRLB","127943","FCRLB","Fc receptor like B","1"
"NXPH3","11248","NXPH3","neurexophilin 3","1"
"ATOH7","220202","ATOH7","atonal bHLH transcription factor 7","1"
"MLIP","90523","MLIP","muscular LMNA interacting protein","1"
"RPL35","11224","RPL35","ribosomal protein L35","1"
"RCOR2","283248","RCOR2","REST corepressor 2","1"
"HSPA1L","3305","HSPA1L","heat shock protein family A (Hsp70) member 1 like","1"
"COX6C","1345","COX6C","cytochrome c oxidase subunit 6C","1"
"MROH7","374977","MROH7","maestro heat like repeat family member 7","1"
"RPL26","6154","RPL26","ribosomal protein L26","1"
"ADTRP","84830","ADTRP","androgen dependent TFPI regulating protein","1"
"PDIA4","9601","PDIA4","protein disulfide isomerase family A member 4","1"
"C8orf86","389649","C8orf86","chromosome 8 open reading frame 86","1"
"CFAP46","54777","CFAP46","cilia and flagella associated protein 46","1"
"NUDT10","170685","NUDT10","nudix hydrolase 10","1"
"CARTPT","9607","CARTPT","CART prepropeptide","1"
"CITED2","10370","CITED2","Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2","1"
"NAP1L3","4675","NAP1L3","nucleosome assembly protein 1 like 3","1"
"ZNF680","340252","ZNF680","zinc finger protein 680","1"
"BAX","581","BAX","""BCL2 associated X, apoptosis regulator""","1"
"RPL36A","6173","RPL36A","ribosomal protein L36a","1"
"DKK1","22943","DKK1","dickkopf WNT signaling pathway inhibitor 1","1"
"AF235103.3","NA","NA","NA","0"
"FDXACB1","91893","FDXACB1","ferredoxin-fold anticodon binding domain containing 1","1"
"ABCB9","23457","ABCB9","ATP binding cassette subfamily B member 9","1"
"RARA-AS1","101929693","RARA-AS1","RARA antisense RNA 1","1"
"RAD9A","5883","RAD9A","RAD9 checkpoint clamp component A","1"
"TMEM258","746","TMEM258","transmembrane protein 258","1"
"TMEM241","85019","TMEM241","transmembrane protein 241","1"
"SDCBP","6386","SDCBP","syndecan binding protein","1"
"CALB1","793","CALB1","calbindin 1","1"
"MIR31HG","554202","MIR31HG","MIR31 host gene","1"
"SNHG8","100093630","SNHG8","small nucleolar RNA host gene 8","1"
"RPL27A","6157","RPL27A","ribosomal protein L27a","1"
"SMIM10L2A","399668","SMIM10L2A","small integral membrane protein 10 like 2A","1"
"CACYBP","27101","CACYBP","calcyclin binding protein","1"
"KLHL14","57565","KLHL14","kelch like family member 14","1"
"PSMD10","5716","PSMD10","""proteasome 26S subunit, non-ATPase 10""","1"
"CEP152","22995","CEP152","centrosomal protein 152","1"
"PDLIM2","64236","PDLIM2","PDZ and LIM domain 2","1"
"DLGAP1-AS3","201477","DLGAP1-AS3","DLGAP1 antisense RNA 3","1"
"ACOT11","26027","ACOT11","acyl-CoA thioesterase 11","1"
"CCDC65","85478","CCDC65","coiled-coil domain containing 65","1"
"USP27X","389856","USP27X","ubiquitin specific peptidase 27 X-linked","1"
"JUN","3725","JUN","""Jun proto-oncogene, AP-1 transcription factor subunit""","1"
"INO80B","83444","INO80B","INO80 complex subunit B","1"
"DDX28","55794","DDX28","DEAD-box helicase 28","1"
"RPS9","6203","RPS9","ribosomal protein S9","1"
