Genes diffrentially expressed between sleep and wakefulness in the cerebral cortex - FDR <1%; linear trend analysis for temporal pattern in gene expression - FDR <5%								
								

Affymetrix id	sleep	wake	category 	Gene name	Gene Symbol	Entrez Gene		
1460177_at	UP	No Change	2	CNDP dipeptidase 2 (metallopeptidase M20 family)	Cndp2	66054		
1460181_at	UP	No Change	2	stathmin-like 3	Stmn3	20262		
1460182_at	UP	No Change	2	sorting nexin 4	Snx4	69150		
1460184_at	UP	No Change	2	"L-3-hydroxyacyl-Coenzyme A dehydrogenase, short chain"	Hadhsc	15107		
1460243_at	UP	No Change	2	"serine palmitoyltransferase, long chain base subunit 2"	Sptlc2	20773		
1460294_at	UP	No Change	2	"ATPase, aminophospholipid transporter-like, class I, type 8A, member 2"	Atp8a2	50769		
1460366_at	UP	No Change	2	echinoderm microtubule associated protein like 3	Eml3	225898		
1460405_at	UP	No Change	2	Rho guanine nucleotide exchange factor (GEF) 10-like	Arhgef10l	72754		
1460439_at	UP	No Change	2	cDNA sequence BC033915	BC033915	70661		
1460455_at	UP	No Change	2	RIKEN cDNA 1110059H15 gene	1110059H15Rik	68795		
1460551_at	UP	No Change	2	"RAN, member RAS oncogene family"	Ran	19384		
1460575_at	UP	No Change	2	"DNA segment, Chr 3, ERATO Doi 194, expressed"	D3Ertd194e	229317		
1460593_at	UP	No Change	2	sushi domain containing 4	Susd4	96935		
1460635_at	UP	No Change	2	Fas-activated serine/threonine kinase	Fastk	66587		
1460644_at	UP	No Change	2	branched chain ketoacid dehydrogenase kinase	Bckdk	12041		
1460675_at	UP	No Change	2	"immunoglobulin superfamily, member 8"	Igsf8	140559		
1460690_at	UP	No Change	2	cDNA sequence BC003940	BC003940	192173		
1460709_a_at	UP	No Change	2	HLA-B associated transcript 5	Bat5	193742		
1460718_s_at	UP	No Change	2	mitochondrial carrier homolog 1 (C. elegans)	Mtch1	56462		
1460720_at	UP	No Change	2	"transient receptor potential cation channel, subfamily C, member 4 associated protein"	Trpc4ap	56407		
1460725_at	UP	No Change	2	"xeroderma pigmentosum, complementation group A"	Xpa	22590		
AFFX-TransRecMur/X57349_3_at	UP	No Change	2	transferrin receptor	Tfrc	22042		
1415713_a_at	UP	DOWN	3	DEAD (Asp-Glu-Ala-Asp) box polypeptide 24	Ddx24	27225		
1415756_a_at	UP	DOWN	3	SNAP-associated protein	Snapap	20615		
1415770_at	UP	DOWN	3	WD repeat domain 6	Wdr6	83669		
1415873_a_at	UP	DOWN	3	ARP1 actin-related protein 1 homolog A (yeast)	Actr1a	54130		
1415880_a_at	UP	DOWN	3	lysosomal membrane glycoprotein 1	Lamp1	16783		
1416017_at	UP	DOWN	3	"coatomer protein complex, subunit gamma"	Copg	54161		
1416023_at	UP	DOWN	3	"fatty acid binding protein 3, muscle and heart"	Fabp3	14077		
1416045_a_at	UP	DOWN	3	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1"	Smarcb1	20587		
1416155_at	UP	DOWN	3	high mobility group box 3	Hmgb3	15354		
1416167_at	UP	DOWN	3	peroxiredoxin 4	Prdx4	53381		
1416170_at	UP	DOWN	3	TNF receptor-associated protein 1	Trap1	68015		
1416332_at	UP	DOWN	3	cold inducible RNA binding protein	Cirbp	12696		
1416354_at	UP	DOWN	3	"RNA binding motif protein, X chromosome"	Rbmx	19655		
1416376_at	UP	DOWN	3	RIKEN cDNA 1810014L12 gene	1810014L12Rik	69071		
1416618_at	UP	DOWN	3	protoporphyrinogen oxidase	Ppox	19044		
1416805_at	UP	DOWN	3	RIKEN cDNA 1110032E23 gene	1110032E23Rik	68659		
1416935_at	UP	DOWN	3	"transient receptor potential cation channel, subfamily V, member 2"	Trpv2	22368		
1417056_at	UP	DOWN	3	"proteasome (prosome, macropain) 28 subunit, alpha"	Psme1	19186		
1417066_at	UP	DOWN	3	"chaperone, ABC1 activity of bc1 complex like (S. pombe)"	Cabc1	67426		
1417125_at	UP	DOWN	3	S-adenosylhomocysteine hydrolase	Ahcy	269378		
1417239_at	UP	DOWN	3	centrin 3	Cetn3	12626		
1417354_at	UP	DOWN	3	endoplasmic reticulum chaperone SIL1 homolog (S. cerevisiae)	Sil1	81500		
1417393_a_at	UP	DOWN	3	C1q domain containing 2	C1qdc2	67389		
1417399_at	UP	DOWN	3	growth arrest specific 6	Gas6	14456		
1417481_at	UP	DOWN	3	receptor (calcitonin) activity modifying protein 1	Ramp1	51801		
1417772_at	UP	DOWN	3	glyoxylate reductase/hydroxypyruvate reductase	Grhpr	76238		
1417890_at	UP	DOWN	3	"pyridoxal (pyridoxine, vitamin B6) phosphatase"	Pdxp	57028		
1417919_at	UP	DOWN	3	"protein phosphatase 1, regulatory (inhibitor) subunit 7"	Ppp1r7	66385		
1418052_at	UP	DOWN	3	mevalonate kinase	Mvk	17855		
1418090_at	UP	DOWN	3	plasmalemma vesicle associated protein	Plvap	84094		
1418105_at	UP	DOWN	3	stathmin-like 4	Stmn4	56471		
1418107_at	UP	DOWN	3	"transcription elongation factor A (SII), 2"	Tcea2	21400		
1418123_at	UP	DOWN	3	unc-119 homolog (C. elegans)	Unc119	22248		
1418212_at	UP	DOWN	3	oligodendrocyte myelin glycoprotein	Omg	18377		
1418260_at	UP	DOWN	3	hormonally upregulated Neu-associated kinase	Hunk	26559		
1418298_s_at	UP	DOWN	3	dihydropyrimidinase-like 4	Dpysl4	26757		
1418400_at	UP	DOWN	3	"La ribonucleoprotein domain family, member 6"	Larp6	67557		
1418445_at	UP	DOWN	3	"solute carrier family 16 (monocarboxylic acid transporters), member 2"	Slc16a2	20502		
1418467_at	UP	DOWN	3	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3"	Smarcd3	66993		
1418485_at	UP	DOWN	3	"solute carrier family 4 (anion exchanger), member 3"	Slc4a3	20536		
1418671_at	UP	DOWN	3	calpain 5	Capn5	12337		
1418773_at	UP	DOWN	3	fatty acid desaturase 3	Fads3	60527		
1419230_at	UP	DOWN	3	"keratin complex 1, acidic, gene 12"	Krt1-12	268482		
1419367_at	UP	DOWN	3	"2,4-dienoyl CoA reductase 1, mitochondrial"	Decr1	67460		
1419451_at	UP	DOWN	3	fizzy/cell division cycle 20 related 1 (Drosophila)	Fzr1	56371		
1419470_at	UP	DOWN	3	"guanine nucleotide binding protein, beta 4"	Gnb4	14696		
1419765_at	UP	DOWN	3	cullin 2	Cul2	71745		
1420093_s_at	UP	DOWN	3	heterogeneous nuclear ribonucleoprotein D-like	Hnrpdl	50926		
1420554_a_at	UP	DOWN	3	RAS-related C3 botulinum substrate 3	Rac3	170758		
1420619_a_at	UP	DOWN	3	amino-terminal enhancer of split	Aes	14797		
1420743_a_at	UP	DOWN	3	"protein phosphatase 3, catalytic subunit, gamma isoform"	Ppp3cc	19057		
1421059_a_at	UP	DOWN	3	"asparagine-linked glycosylation 2 homolog (yeast, alpha-1,3-mannosyltransferase)"	Alg2	56737		
1421594_a_at	UP	DOWN	3	synaptotagmin-like 2	Sytl2	83671		
1421654_a_at	UP	DOWN	3	lamin A	Lmna	16905		
1421792_s_at	UP	DOWN	3	triggering receptor expressed on myeloid cells 2	Trem2	83433		
1421821_at	UP	DOWN	3	low density lipoprotein receptor	Ldlr	16835		
1421969_a_at	UP	DOWN	3	fatty acid amide hydrolase	Faah	14073		
1422470_at	UP	DOWN	3	"BCL2/adenovirus E1B 19kDa-interacting protein 1, NIP3"	Bnip3	12176		
1422479_at	UP	DOWN	3	acyl-CoA synthetase short-chain family member 2	Acss2	60525		
1422550_a_at	UP	DOWN	3	microtubule-associated protein 6	Mtap6	17760		
1422552_at	UP	DOWN	3	"reprimo, TP53 dependent G2 arrest mediator candidate"	Rprm	67874		
1422605_at	UP	DOWN	3	"protein phosphatase 1, regulatory (inhibitor) subunit 1A"	Ppp1r1a	58200		
1422635_at	UP	DOWN	3	acetylcholinesterase	Ache	11423		
1422660_at	UP	DOWN	3	RNA binding motif protein 3	Rbm3	19652		
1422759_a_at	UP	DOWN	3	exportin 6	Xpo6	74204		
1422778_at	UP	DOWN	3	"TAF9 RNA polymerase II, TATA box binding protein (TBP)-associated factor"	Taf9	108143		
1423085_at	UP	DOWN	3	ephrin B3	Efnb3	13643		
1423150_at	UP	DOWN	3	"secretory granule neuroendocrine protein 1, 7B2 protein"	Sgne1	20394		
1423284_at	UP	DOWN	3	MANSC domain containing 1	Mansc1	67729		
1423538_at	UP	DOWN	3	N-terminal Asn amidase	Ntan1	18203		
1423736_a_at	UP	DOWN	3	dymeclin	Dym	69190		
1423737_at	UP	DOWN	3	NADH dehydrogenase (ubiquinone) Fe-S protein 3	Ndufs3	68349		
1423797_at	UP	DOWN	3	acetoacetyl-CoA synthetase	Aacs	78894		
1423883_at	UP	DOWN	3	acyl-CoA synthetase long-chain family member 1	Acsl1	14081		
1423912_at	UP	DOWN	3	"alveolar soft part sarcoma chromosome region, candidate 1 (human)"	Aspscr1	68938		
1423941_at	UP	DOWN	3	calcium/calmodulin-dependent protein kinase II gamma	Camk2g	12325		
1423946_at	UP	DOWN	3	PDZ and LIM domain 2	Pdlim2	213019		
1424108_at	UP	DOWN	3	glyoxalase 1	Glo1	109801		
1424119_at	UP	DOWN	3	"protein kinase, AMP-activated, beta 1 non-catalytic subunit"	Prkab1	19079		
1424182_at	UP	DOWN	3	acetyl-Coenzyme A acetyltransferase 1	Acat1	110446		
1424220_a_at	UP	DOWN	3	porcupine homolog (Drosophila)	Porcn	53627		
1424251_a_at	UP	DOWN	3	heterogeneous nuclear ribonucleoprotein D-like	Hnrpdl	50926		
1424285_s_at	UP	DOWN	3	ADP-ribosylation factor-like 6 interacting protein 4	Arl6ip4	65105		
1424396_a_at	UP	DOWN	3	asparaginase like 1	Asrgl1	66514		
1424411_at	UP	DOWN	3	expressed sequence AI840826	AI840826	407243		
1424434_at	UP	DOWN	3	cDNA sequence BC024814	BC024814	239706		
1424497_at	UP	DOWN	3	RIKEN cDNA 1110032O16 gene	1110032O16Rik	68742		
1424568_at	UP	DOWN	3	tetraspan 2	Tspan2	70747		
1424577_at	UP	DOWN	3	misato homolog 1 (Drosophila)	Msto1	229524		
1424690_at	UP	DOWN	3	RIKEN cDNA 5930434B04 gene	5930434B04Rik	381356		
1424760_a_at	UP	DOWN	3	SET and MYND domain containing 2	Smyd2	226830		
1424776_a_at	UP	DOWN	3	"solute carrier family 25, member 28"	Slc25a28	246696		
1424902_at	UP	DOWN	3	plexin domain containing 1	Plxdc1	72324		
1425181_at	UP	DOWN	3	SH3-domain GRB2-like (endophilin) interacting protein 1	Sgip1	73094		
1425245_a_at	UP	DOWN	3	regulator of G-protein signaling 11	Rgs11	50782		
1425292_at	UP	DOWN	3	dystrobrevin alpha	Dtna	13527		
1425293_a_at	UP	DOWN	3	RIKEN cDNA 1500031H04 gene	1500031H04Rik	66995		
1425328_at	UP	DOWN	3	cDNA sequence BC008163	BC008163	230789		
1425542_a_at	UP	DOWN	3	"protein phosphatase 2, regulatory subunit B (B56), gamma isoform"	Ppp2r5c	26931		
1425760_a_at	UP	DOWN	3	phosphatidylinositol membrane-associated 1	Pitpnm1	18739		
1426374_at	UP	DOWN	3	RIKEN cDNA 2410166I05 gene	2410166I05Rik	76824		
1426380_at	UP	DOWN	3	eukaryotic translation initiation factor 4B	Eif4b	75705		
1426440_at	UP	DOWN	3	dehydrogenase/reductase (SDR family) member 7	Dhrs7	66375		
1426493_a_at	UP	DOWN	3	kinesin family member C2	Kifc2	16581		
1426655_a_at	UP	DOWN	3	RIKEN cDNA 4930504E06 gene	4930504E06Rik	75007		
1426665_at	UP	DOWN	3	katanin p80 (WD40-containing) subunit B 1	Katnb1	74187		
1426913_at	UP	DOWN	3	lanosterol synthase	Lss	16987		
1427003_at	UP	DOWN	3	"protein phosphatase 2, regulatory subunit B (B56), gamma isoform"	Ppp2r5c	26931		
1427125_s_at	UP	DOWN	3	leucine rich repeat containing 41	Lrrc41	230654		
1427129_a_at	UP	DOWN	3	heterogeneous nuclear ribonucleoprotein R	Hnrpr	74326		
1427197_at	UP	DOWN	3	ataxia telangiectasia and rad3 related	Atr	245000		
1427212_at	UP	DOWN	3	mitogen-activated protein kinase associated protein 1	Mapkap1	227743		
1428109_at	UP	DOWN	3	vacuolar protein sorting 11 (yeast)	Vps11	71732		
1428110_x_at	UP	DOWN	3	vacuolar protein sorting 11 (yeast)	Vps11	71732		
1428147_at	UP	DOWN	3	coronin 7	Coro7	78885		
1428148_s_at	UP	DOWN	3	coronin 7	Coro7	78885		
1428180_at	UP	DOWN	3	RIKEN cDNA 2810422J05 gene	2810422J05Rik	75620		
1428202_at	UP	DOWN	3	RIKEN cDNA 1810037C20 gene	1810037C20Rik	66294		
1428380_at	UP	DOWN	3	RIKEN cDNA 0610007C21 gene	0610007C21Rik	381629		
1428428_at	UP	DOWN	3	abhydrolase domain containing 11	Abhd11	68758		
1428555_at	UP	DOWN	3	cDNA sequence BC031601	BC031601	235626		
1428568_at	UP	DOWN	3	RIKEN cDNA B230217C12 gene	B230217C12Rik	68127		
1428584_a_at	UP	DOWN	3	hydroxyacylglutathione hydrolase-like	Haghl	68977		
1428630_x_at	UP	DOWN	3	hydroxyacylglutathione hydrolase-like	Haghl	68977		
1428723_at	UP	DOWN	3	RIKEN cDNA 2310047M10 gene	2310047M10Rik	71923		
1428889_at	UP	DOWN	3	RIKEN cDNA 1810020C19 gene	1810020C19Rik	69113		
1428917_at	UP	DOWN	3	syntaxin 17	Stx17	67727		
1429189_at	UP	DOWN	3	RIKEN cDNA 1110007C02 gene	1110007C02Rik	71784		
1429265_a_at	UP	DOWN	3	ring finger protein 130	Rnf130	59044		
1429286_at	UP	DOWN	3	RIKEN cDNA 1190003M12 gene	1190003M12Rik	68888		
1429528_at	UP	DOWN	3	RAE1 RNA export 1 homolog (S. pombe)	Rae1	66679		
1429778_at	UP	DOWN	3	optineurin	Optn	71648		
1429958_x_at	UP	DOWN	3	hydroxyacylglutathione hydrolase-like	Haghl	68977		
1430123_a_at	UP	DOWN	3	"aldo-keto reductase family 1, member A4 (aldehyde reductase)"	Akr1a4	58810		
1430129_a_at	UP	DOWN	3	COMM domain containing 8	Commd8	27784		
1430295_at	UP	DOWN	3	"guanine nucleotide binding protein, alpha 13"	Gna13	14674		
1431226_a_at	UP	DOWN	3	fibronectin type III domain containing 4	Fndc4	64339		
1431642_at	UP	DOWN	3	"eukaryotic translation initiation factor 2, subunit 3, structural gene Y-linked"	Eif2s3y	26908		
1431811_a_at	UP	DOWN	3	F-box only protein 34	Fbxo34	78938		
1433436_s_at	UP	DOWN	3	thiamine triphosphatase	Thtpa	105663		
1433443_a_at	UP	DOWN	3	3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1	Hmgcs1	208715		
1433444_at	UP	DOWN	3	3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1	Hmgcs1	208715		
1433445_x_at	UP	DOWN	3	3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1	Hmgcs1	208715		
1433446_at	UP	DOWN	3	3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1	Hmgcs1	208715		
1433529_at	UP	DOWN	3	RIKEN cDNA E430002G05 gene	E430002G05Rik	210622		
1433546_at	UP	DOWN	3	glucosamine (N-acetyl)-6-sulfatase	Gns	75612		
1433577_at	UP	DOWN	3	RIKEN cDNA A730017C20 gene	A730017C20Rik	225583		
1433593_at	UP	DOWN	3	yippee-like 5 (Drosophila)	Ypel5	383295		
1433628_at	UP	DOWN	3	"gene model 1, (NCBI)"	Gm1	210582		
1433719_at	UP	DOWN	3	"solute carrier family 9 (sodium/hydrogen exchanger), isoform 9"	Slc9a9	331004		
1433838_at	UP	DOWN	3	aspartyl-tRNA synthetase 2 (mitochondrial)	Dars2	226539		
1434006_at	UP	DOWN	3	cDNA sequence BC051227	BC051227	234384		
1434028_at	UP	DOWN	3	aryl hydrocarbon receptor nuclear translocator 2	Arnt2	11864		
1434052_at	UP	DOWN	3	expressed sequence AI593442	AI593442	330941		
1434072_at	UP	DOWN	3	"Smith-Magenis syndrome chromosome region, candidate 7 homolog (human)"	Smcr7	237781		
1434154_at	UP	DOWN	3	potassium channel tetramerisation domain containing 13	Kctd13	233877		
1434504_at	UP	DOWN	3	"zinc finger, FYVE domain containing 28"	Zfyve28	231125		
1434637_x_at	UP	DOWN	3	"transcriptional regulator, SIN3B (yeast)"	Sin3b	20467		
1434652_at	UP	DOWN	3	Cdc42 binding protein kinase beta	Cdc42bpb	217866		
1434689_at	UP	DOWN	3	zinc finger protein 637	Zfp637	232337		
1434696_at	UP	DOWN	3	cDNA sequence BC037708	BC037708	245866		
1434753_at	UP	DOWN	3	nuclear factor related to kappa B binding protein	Nfrkb	235134		
1434855_at	UP	DOWN	3	RIKEN cDNA 5730457F11 gene	5730457F11Rik	245847		
1435011_x_at	UP	DOWN	3	"aldo-keto reductase family 1, member A4 (aldehyde reductase)"	Akr1a4	58810		
1435092_at	UP	DOWN	3	ADP-ribosylation factor-like 4	Arl4	11861		
1435097_at	UP	DOWN	3	methylmalonic aciduria (cobalamin deficiency) type B homolog (human)	Mmab	77697		
1435185_at	UP	DOWN	3	leucine rich repeat and coiled-coil domain containing 1	Lrrcc1	71710		
1435186_s_at	UP	DOWN	3	leucine rich repeat and coiled-coil domain containing 1	Lrrcc1	71710		
1435216_a_at	UP	DOWN	3	outer dense fiber of sperm tails 2	Odf2	18286		
1435258_at	UP	DOWN	3	"DNA segment, Chr 2, ERATO Doi 217, expressed"	D2Ertd217e	51875		
1435261_at	UP	DOWN	3	RIKEN cDNA 4732416N19 gene	4732416N19Rik	320737		
1435407_at	UP	DOWN	3	"Adult male medulla oblongata cDNA, RIKEN full-length enriched library, clone:6332404K23 product:unclassifiable, full insert sequence"	---	---		
1435489_at	UP	DOWN	3	---	---	---		
1435505_at	UP	DOWN	3	dystrophia myotonica-containing WD repeat motif	Dmwd	13401		
1435598_at	UP	DOWN	3	"Src homology 2 domain-containing transforming protein C2, mRNA (cDNA clone MGC:69726 IMAGE:6417908)"	Shc2	216148		
1435605_at	UP	DOWN	3	ARP3 actin-related protein 3 homolog B (yeast)	Actr3b	242894		
1435614_s_at	UP	DOWN	3	RAS protein-specific guanine nucleotide-releasing factor 1	Rasgrf1	19417		
1435704_at	UP	DOWN	3	RIKEN cDNA C920006O11 gene	C920006O11Rik	320295		
1435743_at	UP	DOWN	3	kelch-like 23 (Drosophila)	Klhl23	277396		
1435762_at	UP	DOWN	3	phosphofurin acidic cluster sorting protein 1	Pacs1	107975		
1435784_at	UP	DOWN	3	autophagy-related 9A (yeast)	Atg9a	245860		
1435787_at	UP	DOWN	3	protein phosphatase 1 (formerly 2C)-like	Ppm1l	242083		
1435902_at	UP	DOWN	3	nudix (nucleoside diphosphate linked moiety X)-type motif 18	Nudt18	213484		
1436050_x_at	UP	DOWN	3	hairy and enhancer of split 6 (Drosophila)	Hes6	55927		
1436164_at	UP	DOWN	3	"solute carrier family 30 (zinc transporter), member 1"	Slc30a1	22782		
1436167_at	UP	DOWN	3	"similar to Shb-like adapter protein, Shf - human"	LOC435684	435684		
1436342_a_at	UP	DOWN	3	"DNA segment, Chr 19, ERATO Doi 721, expressed"	D19Ertd721e	225896		
1436468_at	UP	DOWN	3	"zinc finger, DHHC domain containing 8"	Zdhhc8	27801		
1436890_at	UP	DOWN	3	UDP-N-acteylglucosamine pyrophosphorylase 1-like 1	Uap1l1	227620		
1436978_at	UP	DOWN	3	wingless-type MMTV integration site 9A	Wnt9a	216795		
1437201_at	UP	DOWN	3	leucine rich repeat containing 4C	Lrrc4c	241568		
1437204_a_at	UP	DOWN	3	"DNA segment, Chr 8, ERATO Doi 325, expressed"	D8Ertd325e	66855		
1437434_a_at	UP	DOWN	3	RIKEN cDNA 5031439A09 gene	5031439A09Rik	68151		
1437631_at	UP	DOWN	3	Kv channel interacting protein 4	Kcnip4	80334		
1437746_at	UP	DOWN	3	leucine rich repeat transmembrane neuronal 1	Lrrtm1	74342		
1437977_at	UP	DOWN	3	"Small glutamine-rich tetratricopeptide repeat (TPR)-containing, beta (Sgtb), mRNA"	Sgtb	218544		
1439087_a_at	UP	DOWN	3	RIKEN cDNA 1500004A08 gene	1500004A08Rik	216505		
1439239_at	UP	DOWN	3	"Lin 7 homolog b (C. elegans), mRNA (cDNA clone MGC:18338 IMAGE:4164883)"	Lin7b	22342		
1439240_x_at	UP	DOWN	3	lin 7 homolog b (C. elegans)	Lin7b	22342		
1439443_x_at	UP	DOWN	3	transketolase	Tkt	21881		
1439486_at	UP	DOWN	3	"potassium channel, subfamily T, member 1"	Kcnt1	227632		
1439502_at	UP	DOWN	3	RIKEN cDNA 4930573I19 gene	4930573I19Rik	104859		
1439504_s_at	UP	DOWN	3	zinc finger protein 28	Zfp28	22690		
1439541_at	UP	DOWN	3	RIKEN cDNA 4930414L22 gene	4930414L22Rik	78108		
1439575_at	UP	DOWN	3	RIKEN cDNA E130009J12 gene	E130009J12Rik	381107		
1439845_at	UP	DOWN	3	Transcribed locus	---	---		
1440215_at	UP	DOWN	3	hypothetical protein C130086A10	C130086A10	208820		
1440376_at	UP	DOWN	3	"PREDICTED: Mus musculus F-box protein 41 (Fbxo41), mRNA"	Fbxo41	330369		
1441045_at	UP	DOWN	3	similar to DEAD (Asp-Glu-Ala-Asp) box polypeptide 43	LOC546149	546149		
1441610_at	UP	DOWN	3	expressed sequence N28178	N28178	230085		
1444742_at	UP	DOWN	3	"Ankyrin repeat and SOCS box-containing protein 14 (Asb14), mRNA"	Asb14	142687		
1447277_s_at	UP	DOWN	3	prenylcysteine oxidase 1	Pcyox1	66881		
1448128_at	UP	DOWN	3	protective protein for beta-galactosidase	Ppgb	19025		
1448130_at	UP	DOWN	3	farnesyl diphosphate farnesyl transferase 1	Fdft1	14137		
1448145_at	UP	DOWN	3	WW domain containing E3 ubiquitin protein ligase 2	Wwp2	66894		
1448289_at	UP	DOWN	3	collapsin response mediator protein 1	Crmp1	12933		
1448310_at	UP	DOWN	3	intestinal cell kinase	Ick	56542		
1448319_at	UP	DOWN	3	"similar to Aldo-keto reductase family 1, member B3 (aldose reductase)"	LOC432549	432549		
1448368_at	UP	DOWN	3	dynactin 6	Dctn6	22428		
1448447_at	UP	DOWN	3	vacuolar protein sorting 28 (yeast)	Vps28	66914		
1448455_at	UP	DOWN	3	"ceroid-lipofuscinosis, neuronal 8"	Cln8	26889		
1448546_at	UP	DOWN	3	Ras association (RalGDS/AF-6) domain family 3	Rassf3	192678		
1448611_at	UP	DOWN	3	"DNA segment, Chr 8, ERATO Doi 594, expressed"	D8Ertd594e	52357		
1448654_at	UP	DOWN	3	mitochondrial carrier homolog 2 (C. elegans)	Mtch2	56428		
1448663_s_at	UP	DOWN	3	mevalonate (diphospho) decarboxylase	Mvd	192156		
1448743_at	UP	DOWN	3	"synovial sarcoma, X breakpoint 2 interacting protein"	Ssx2ip	99167		
1448745_s_at	UP	DOWN	3	loricrin	Lor	16939		
1448810_at	UP	DOWN	3	glucosamine	Gne	50798		
1448908_at	UP	DOWN	3	phosphatidic acid phosphatase type 2B	Ppap2b	67916		
1448945_at	UP	DOWN	3	plasma membrane proteolipid	Pllp	67801		
1448979_at	UP	DOWN	3	muted	Muted	17828		
